name,type,thumbs_up,thumbs_down,score,ac_percent,imple_diff,concept_diff,author,cluster,year,time_limit,source_limit,mem_limit,user_ac,total_sub,total_ac,total_wa,ct_error,rt_error,total_tle
SHAHBAG,1,3,4,0.06,40.38,1,1,Shafaet,Cube (Intel G860),2013,0.134,50000,1536,1233,4014,1622,1539,184,178,490
SHAKE,2,0,0,0,37.31,1,1,amit karmakar,Cube (Intel G860),2011,0.564,50000,1536,91,461,172,178,39,32,40
Shake Shake Shaky,1,14,0,0.06,27.07,11,14,Mahesh Chandra Sharma,Cube (Intel G860),2011,0.622,50000,1536,1225,6243,1690,1936,294,1514,802
SHAKTIMAN AND KILWISH,1,20,2,0.04,64.38,3,10,aqfaridi,Cube (Intel G860),2014,1,50000,1536,1992,3515,2263,606,233,92,311
Shamans,1,0,0,0.48,20.55,0,0,Neal Zane,Cube (Intel G860),2004,0.571,50000,1536,125,1270,261,520,81,71,337
SHAPE GAME,1,1,0,0.18,41.93,1,1,Swapnil R.Mehta,Cube (Intel G860),2012,0.1,3000,1536,414,1345,564,521,137,57,65
Share the Cakes,1,0,0,1.82,6.67,0,0,Fudan University Problem Setters,Cube (Intel G860),2011,2,50000,1536,3,60,4,34,5,3,14
Shared cathetus (easy),1,3,0,0.7,46.58,17,23,Francky,Cube (Intel G860),2013,1.899,50000,1536,74,599,279,106,30,56,127
Shared Letters,2,0,0,0,67.12,0,0,Ben Dilts,Cube (Intel G860),2012,5.094,50000,1536,89,146,98,25,19,1,3
She was in Love with BST,1,4,1,0.53,41.53,13,17,psych_cod3r,Cube (Intel G860),2015,0.159,1000,1536,110,301,125,105,6,7,58
Sheep,1,11,0,0.1,48.56,8,11,Erik Lončarek,Cube (Intel G860),2012,0.473,50000,1536,724,1909,927,598,102,189,91
Shell game,1,0,0,0.15,19.02,0,0,Xellos,Cube (Intel G860),2011,0.187,50000,1536,480,2950,561,2028,178,64,110
Sherlock,2,0,0,0,41.94,0,0,Mayank Tuteja,Cube (Intel G860),2013,1,50000,1536,13,31,13,15,3,0,0
SHIFT Operator on Matrix,1,0,0,0.38,42.09,0,0,~!(*(@*!@^&,Cube (Intel G860),2009,0.131,50000,1536,170,537,226,86,27,32,166
Shifting Lights,1,0,0,0.32,30.31,0,0,Paranoid Android,Cube (Intel G860),2010,0.3,50000,1536,211,1026,311,466,66,44,139
Shipyard,2,0,0,0,29.68,0,0,Marek Adamczyk,Cube (Intel G860),2014,2,50000,1536,86,347,103,52,93,41,58
Shmoogle Wave,1,0,0,1.4,32.89,0,0,Spooky,Cube (Intel G860),2010,0.14,50000,1536,16,76,25,16,8,3,24
Shokry and Strings,2,0,0,0,23.33,0,0,eagle93,Cube (Intel G860),2014,1,50000,1536,7,30,7,21,1,0,1
Shoot and kill,1,5,1,0.71,26.33,17,21,BISHAL GAUTAM,Cube (Intel G860),2016,0.5,50000,1536,72,452,119,196,17,47,73
Shooting the balloons!,1,1,0,0.45,34.92,0,0,Kashyap Krishnakumar,Cube (Intel G860),2012,0.55,50000,1536,136,590,206,207,24,82,71
Shopkeeper Order,2,0,0,0,70,0,0,Najmuzzaman,Cube (Intel G860),2014,0.5,50000,1536,7,10,7,1,1,1,0
SHOPPERS,1,0,0,0.44,36.94,0,0,P != NP,Cube (Intel G860),2010,0.15,50000,1536,140,582,215,91,23,72,179
Shopping,1,27,1,0.04,42.83,12,9,Michał Czuczman,Cube (Intel G860),2004,3,50000,1536,2161,6154,2636,1635,439,697,747
Shopping II,1,0,0,0.53,39.12,0,0,Fudan University Problem Setters,Cube (Intel G860),2009,1,50000,1536,109,432,169,69,16,39,139
Shopping Rush,1,0,0,0.77,65.26,0,0,Varun Jalan,Cube (Intel G860),2010,0.916,50000,1536,63,190,124,39,6,10,11
Short form of New Year,2,0,0,0,24.81,0,0,Najmuzzaman,Cube (Intel G860),2015,0.5,50000,1536,22,133,33,84,10,0,6
Short Select,1,0,0,1.16,37.61,0,0,dce coders,Cube (Intel G860),2012,1.574,50000,1536,28,109,41,39,7,20,2
Shortcut,1,0,0,0.35,28.63,0,0,adrian,Cube (Intel G860),2004,1.302,50000,1536,186,779,223,274,75,116,91
Shortcut,1,0,0,1,23.5,0,0,Walrus,Cube (Intel G860),2011,0.1,50000,1536,39,182,42,85,2,14,39
Shortest Circuit Evaluation,1,0,0,1.29,70,0,0,Spooky,Cube (Intel G860),2011,0.609,50000,1536,21,30,21,7,1,1,0
Shortest Path on a Cylinder,1,0,0,1.67,22.29,0,0,Fudan University Problem Setters,Cube (Intel G860),2011,20,50000,1536,7,166,37,104,6,7,12
Shortest Paths,1,0,0,1.74,7.37,0,0,Kata,Cube (Intel G860),2014,1,50000,1536,5,95,7,27,11,13,37
Shortest Regular Bracket  ,1,0,0,0.7,36.78,0,0,~!(*(@*!@^&,Cube (Intel G860),2009,0.185,50000,1536,74,242,89,106,5,9,33
Shoumiks Weakness,1,0,0,1.78,23.08,0,0,sahedsohel ,Cube (Intel G860),2016,1,50000,1536,4,39,9,17,3,0,10
Show Me The Fax,1,0,0,0.58,40.75,0,0,Diego Satoba,Cube (Intel G860),2011,2.275,50000,1536,97,319,130,99,14,70,6
Showstopper,1,1,0,0.82,27.47,17,34,~!(*(@*!@^&,Cube (Intel G860),2009,0.108,50000,1536,57,273,75,95,17,54,32
Shrinking Polygons,1,0,0,0.31,18.47,0,0,Diego Satoba,Cube (Intel G860),2008,0.133,50000,1536,213,1618,298,423,110,236,550
Shuffle Music,1,0,0,1.7,25,0,0,Chen Xiaohong,Cube (Intel G860),2010,0.234,50000,1536,6,32,8,2,0,7,15
Shuffles,1,2,0,1.18,51.56,1,17,Joshua Kirstein,Cube (Intel G860),2015,1,50000,1536,27,64,33,22,2,4,3
Shuffling,1,0,0,1.48,20,0,0,Varun Jalan,Cube (Intel G860),2010,0.913,50000,1536,13,100,20,46,5,15,13
Shuffling cards,1,0,0,1.54,26.09,0,0,sieunhan,Cube (Intel G860),2011,0.904,50000,1536,11,69,18,16,6,22,7
Sicrano,1,1,0,0.17,24.38,1,1,Paulo Costa,Cube (Intel G860),2012,0.479,50000,1536,442,2002,488,1250,96,140,16
Sieve Of Erasthosthenes,2,0,0,0,80,0,0,kousik,Cube (Intel G860),2013,5,50000,1536,45,65,52,0,13,0,0
Sieve of Eratosthenes,2,1,0,0,88.79,1,17,kousik,Cube (Intel G860),2013,1,50000,1536,79,214,190,0,24,0,0
Sight Logic,2,0,0,0,0.34,0,0,Syntax Terror,Cube (Intel G860),2013,1,1000,1536,1,292,1,279,12,0,0
Sightseeing,1,0,0,0.51,17.72,0,0,Adrian Kuegel,Cube (Intel G860),2011,3.295,50000,1536,116,1140,202,730,78,77,48
Silly Sort,1,9,0,0.16,54.67,14,29,Fudan University Problem Setters,Cube (Intel G860),2008,0.5,50000,1536,444,1092,597,252,140,27,76
Simple Arithmetics,1,8,5,0.04,12.26,31,8,adrian,Cube (Intel G860),2004,5,50000,1536,1952,20791,2550,10950,3045,2628,1579
Simple Arithmetics II,1,39,8,0.01,41.12,10,5,Fudan University Problem Setters,Cube (Intel G860),2009,2,50000,1536,5916,17324,7123,4825,1685,2891,792
simple calculation,2,0,0,0,29.82,0,0,abdelkarim,Cube (Intel G860),2013,2,5000,1536,50,285,85,91,14,7,86
Simple Calculator,2,0,0,0,73.17,0,0,Mostafa 36a2,Cube (Intel G860),2014,1,50000,1536,27,41,30,6,5,0,0
Simple Numbers with Fractions Conversion,1,0,0,1.11,16.41,0,0,Piotr Piotrowski,Cube (Intel G860),2004,2.5,50000,1536,31,457,75,167,49,89,77
Simple Path,1,0,0,1.86,100,0,0,Sourav Sen Tonmoy,Cube (Intel G860),2017,0.5,50000,1536,2,2,2,0,0,0,0
Simple Pattern !!,2,0,0,0,80.85,0,0,Aditya Dixit,Cube (Intel G860),2013,1,50000,1536,36,47,38,8,1,0,0
Simple Polygon,2,0,0,0,100,0,0,Cormac,Cube (Intel G860),2015,1,50000,1536,1,1,1,0,0,0,0
Simplest Pattern Search ,2,0,1,0,37.55,1,1,Rajesh Kumar,Cube (Intel G860),2014,1,50000,1536,72,261,98,121,11,19,11
Simplest Pattern Search with Spaces,2,0,0,0,43.43,0,0,Rajesh Kumar,Cube (Intel G860),2014,1,50000,1536,33,99,43,44,5,4,3
Simplified Hangul,1,1,0,1.04,63.01,17,17,Ricardo Oliveira [UFPR],Cube (Intel G860),2013,1,50000,1536,36,73,46,22,4,1,0
Simplify the Railroad System,1,0,0,0.92,37.09,0,0,Fudan University Problem Setters,Cube (Intel G860),2008,1,50000,1536,46,151,56,62,16,6,11
Single substitutions,1,2,0,0.92,25.98,17,17,Paul Redman,Cube (Intel G860),2016,0.2,50000,1536,46,204,53,108,8,9,26
Sinha and Eggs,1,6,1,0.35,45.99,6,12,ViKku,Cube (Intel G860),2016,0.1,50000,1536,189,548,252,130,19,11,136
Sir and Chess1,2,0,0,0,93.75,0,0,Aradhya,Cube (Intel G860),2013,1,50000,1536,13,16,15,0,1,0,0
Sir and the Cooks,2,0,0,0,29.63,0,0,Aradhya,Cube (Intel G860),2013,1,50000,1536,21,81,24,34,3,0,20
Sir and the Guitar,1,2,0,0.73,46.24,5,1,Aradhya,Cube (Intel G860),2013,1,50000,1536,68,173,80,49,12,14,18
Sir and The ICC Ratings,1,0,0,1.36,24.04,0,0,Aaquib Javed,Cube (Intel G860),2013,1.129,50000,1536,18,183,44,39,11,11,77
Sir and The Super Over Tale,2,1,0,0,39,0,0,Aaquib Javed,Cube (Intel G860),2013,0.1,50000,1536,325,918,358,403,62,69,25
SIR CHIRAG AND MAGIC NUMBERS,1,0,0,0.55,53.33,0,0,pika_pika,Cube (Intel G860),2014,2,50000,1536,105,283,150,54,15,12,45
Sister cities,1,0,0,1.08,51.81,0,0,Raziman T V,Cube (Intel G860),2011,0.607,50000,1536,33,83,43,22,1,5,11
Size Contest Returns !!,2,0,0,0,42.42,0,0,Aradhya,Cube (Intel G860),2014,1,300,1536,3,33,14,18,1,0,0
Skew Binary,2,0,0,0,62.45,0,0,Coach UTN FRSF,Cube (Intel G860),2011,0.139,50000,1536,72,237,148,37,19,12,21
Ski slopes,1,0,0,1.21,24.41,0,0,Raziman T V,Cube (Intel G860),2011,0.564,50000,1536,25,126,30,61,5,5,25
Ski Valley,1,0,0,0.53,18.1,0,0,Minilek,Cube (Intel G860),2007,3.817,50000,1536,109,823,149,277,54,218,124
Skiers,1,0,0,1.7,26.92,0,0,Trần Hải Đăng,Cube (Intel G860),2010,0.31,50000,1536,6,26,7,12,1,2,4
Sky Code,1,2,0,0.28,27.45,26,34,~!(*(@*!@^&,Cube (Intel G860),2009,0.136,50000,1536,240,1337,367,470,55,79,364
Sky Lift,1,0,0,0.56,24.2,34,17,gustav,Cube (Intel G860),2011,1.145,50000,1536,102,653,158,251,35,54,155
Skyline,1,4,0,0.12,35.6,21,30,Iqram Mahmud,Cube (Intel G860),2010,0.234,50000,1536,627,2219,790,724,148,171,378
Skyscraper Floors,1,2,0,0.28,13.61,17,17,adrian,Cube (Intel G860),2004,13,50000,1536,243,2902,395,998,217,486,806
SkyScrapers,1,0,0,0.26,41.08,0,0,Robert Rychcicki,Cube (Intel G860),2008,1.16,50000,1536,264,3004,1234,583,155,263,769
Slalom,1,0,0,1.21,32.47,0,0,David García Soriano,Cube (Intel G860),2011,2.488,50000,1536,25,77,25,28,14,1,9
Slasticar,1,0,0,1.54,39.29,0,0,Tomislav Babic,Cube (Intel G860),2013,3,50000,1536,11,28,11,9,1,0,7
SLEEPIN,2,0,0,0,70.59,0,0,Mussab ElDash,Cube (Intel G860),2013,1,50000,1536,12,17,12,3,2,0,0
Sleepwalker,1,0,0,0.65,29.1,0,0,Piotr Łowiec,Cube (Intel G860),2004,7,50000,1536,82,323,94,129,26,60,14
SleepWalker,2,0,0,0,100,0,0,Jakub Dostal,Cube (Intel G860),2014,1,50000,1536,1,1,1,0,0,0,0
Sleepy Addition 2,2,0,0,0,91.67,0,0,Jakub Dostal,Cube (Intel G860),2014,1,50000,1536,9,12,11,1,0,0,0
Sleepy Alice Goes to School,2,0,0,0,0,0,0,Jakub Dostal,Cube (Intel G860),2014,1,50000,1536,0,0,0,0,0,0,0
Slick,1,17,0,0.09,42.21,7,10,Hector Navarro,Cube (Intel G860),2013,1,50000,1536,865,2554,1078,957,107,337,59
Slikar,1,0,0,0.37,53.29,0,0,Race with time,Cube (Intel G860),2009,0.325,50000,1536,176,441,235,125,15,39,27
Slikar,1,2,0,0.41,34.1,26,17,Erik Lončarek,Cube (Intel G860),2012,0.1,50000,1536,156,610,208,240,28,42,92
Slink,1,0,0,1.48,51.85,1,1,Nikola P Borisov,Cube (Intel G860),2008,0.756,50000,1536,13,27,14,6,3,2,2
SLIS,1,1,0,1.78,14.71,34,17,Sandeep Kumar Singh,Cube (Intel G860),2017,1,50000,1536,4,34,5,22,2,2,3
Slow Growing Bacteria,1,1,0,0.67,11.31,17,34,Prof_Utonium_,Cube (Intel G860),2010,0.175,50000,1536,78,1096,124,543,69,86,273
Small Boys and The Prinicpal,2,0,0,0,40,0,0,Kaushik,Cube (Intel G860),2014,0.3,50000,1536,10,25,10,13,2,0,0
Small factorials,1,79,7,0,30.2,14,9,adrian,Cube (Intel G860),2004,1,2000,1536,26139,105063,31729,46334,17053,7280,2589
Smallest,2,0,0,0,88.46,1,1,Joaquin,Cube (Intel G860),2014,1,50000,1536,46,78,69,0,9,0,0
Smallest Inverse Euler Totient Function,1,1,0,0.83,25.63,34,34,Tjandra Satria Gunawan,Cube (Intel G860),2012,20,50000,1536,55,827,212,273,42,205,93
Smallest Inverse Sum of Divisors,1,0,0,1.23,28.9,0,0,Tjandra Satria Gunawan,Cube (Intel G860),2012,10,50000,1536,24,481,139,112,21,73,136
Smallest Number,1,27,1,0.13,26.76,13,13,[Lakshman],Cube (Intel G860),2015,1,50000,1536,568,2806,751,1275,142,152,480
Smallest Number (medium),1,4,0,0.9,28.35,30,30,Francky,Cube (Intel G860),2015,0.5,50000,1536,48,695,197,144,40,46,268
Smart Bunny,2,0,0,0,34.12,0,0,Mahesh Chandra Sharma,Cube (Intel G860),2011,2.474,50000,1536,64,211,72,93,27,11,8
Smart Network Administrator,1,3,0,0.21,25.29,24,30,Tomasz Niedzwiecki,Cube (Intel G860),2005,4.072,50000,1536,341,2289,579,548,101,192,864
SMILEY 1807,1,9,2,0.24,36.54,17,17,Amitayush Thakur,Cube (Intel G860),2015,1,50000,1536,299,1018,372,336,54,178,78
Smoking gun,1,0,0,1.03,28.7,0,0,Jeroen Bransen,Cube (Intel G860),2011,0.652,50000,1536,37,222,63,136,10,12,1
Snail family problems,1,1,0,0.88,25.4,34,17,gustav,Cube (Intel G860),2011,0.335,50000,1536,50,311,79,85,15,18,114
Snakes and Ladders,1,1,0,0.68,22.64,26,9,abdelkarim,Cube (Intel G860),2012,1,50000,1536,77,424,96,218,37,50,23
Snakes and Ladders Again,1,0,0,0.7,13.33,0,0,abdelkarim,Cube (Intel G860),2012,0.409,50000,1536,74,780,104,402,37,61,176
Snaky Numbers,1,0,0,0.71,40.48,0,0,Anil Kishore,Cube (Intel G860),2011,0.276,50000,1536,71,331,134,107,8,3,79
Snapper Chain,2,0,0,0,43.68,0,0,Kumar Anurag,Cube (Intel G860),2010,0.414,500,1536,61,174,76,62,16,5,15
Snooker,1,0,0,0.18,50.68,0,0,Swarnaprakash,Cube (Intel G860),2009,1.97,50000,1536,404,956,484,283,60,39,90
Snow White and the N dwarfs,1,16,0,0.19,18.53,17,27,Luka Kalinovcic,Cube (Intel G860),2009,0.517,50000,1536,391,3583,664,794,156,472,1488
Snowball Game,1,2,0,1.01,27.52,17,26,Hayk Saribekyan,Cube (Intel G860),2010,0.1,50000,1536,38,258,71,121,10,37,19
Snowflakes,1,0,0,0.16,25.27,0,0,AnhDQ,Cube (Intel G860),2009,0.231,50000,1536,461,2517,636,950,197,117,615
Snowman,2,0,0,0,32.98,0,0,Adrian Kuegel,Cube (Intel G860),2006,0.555,5000,1536,510,1871,617,950,202,81,21
So Close!,2,0,0,0,5.56,0,0,hossamyosef,Cube (Intel G860),2013,3,50000,1536,2,36,2,25,8,0,1
SO SIMPLE!!!,2,0,0,0,61.36,0,0,BLANKRK,Cube (Intel G860),2014,1,50000,1536,41,88,54,19,5,8,2
Soccer Bets,1,3,1,0.05,51.92,5,1,Adrian Kuegel,Cube (Intel G860),2010,0.272,50000,1536,1486,3392,1761,1070,230,268,58
Soccer Ceremony,1,0,0,1.54,45.71,0,0,Paulo Costa,Cube (Intel G860),2012,10.16,50000,1536,11,35,16,10,0,4,5
Soccer Challenge,1,0,0,1.19,42.86,0,0,Paulo Costa,Cube (Intel G860),2012,24.89,50000,1536,26,77,33,6,4,27,7
Soccer Choreography,1,0,0,1.82,2.99,0,0,Simon,Cube (Intel G860),2006,8,50000,1536,3,334,10,103,44,74,103
Soccer Teams,1,1,0,0.46,26.04,17,26,Varun Jalan,Cube (Intel G860),2010,0.438,50000,1536,134,1079,281,552,46,55,145
Social Network Community,1,8,2,0.42,50.55,10,15,Prateek Agarwal,Cube (Intel G860),2015,0.333,50000,1536,149,362,183,102,18,3,56
Software Bugs,2,0,0,0,87.08,0,0,Robert Rychcicki,Cube (Intel G860),2008,2,50000,1536,128,268,233,0,35,0,0
SOLDIERS,1,4,1,0.13,27.54,1,1,cegprakash,Cube (Intel G860),2012,0.388,50000,1536,559,2317,638,1138,196,315,20
Soldiers on Parade,1,0,0,0.51,27.72,0,0,adrian,Cube (Intel G860),2004,9,50000,1536,116,549,152,257,32,78,30
Solitaire,1,2,0,0.22,25.64,34,26,adrian,Cube (Intel G860),2004,0.896,50000,1536,318,2133,547,662,110,216,598
Solo vocales en mayúsculas,2,0,0,0,40.69,1,1,Coach UTN FRSF,Cube (Intel G860),2015,1,50000,1536,50,145,59,56,23,7,0
Solution for a Travelling Salesperson Problem,2,0,0,0,62.5,0,0,Prof. Channa Bankapur,Cube (Intel G860),2016,1,50000,1536,9,16,10,1,3,1,1
SOME MYSTERY HAPPENED,2,0,0,0,62.5,0,0,RaYHan,Cube (Intel G860),2017,0.5,50000,1536,8,16,10,5,0,0,1
Some Sums,1,0,0,1.6,25,0,0,Mitch Schwartz,Cube (Intel G860),2013,20,50000,1536,9,64,16,20,4,7,17
"Sometimes, a penalty is good!",1,4,0,0.07,28.78,4,4,Omar ElAzazy,Cube (Intel G860),2010,2.633,50000,1536,1108,4475,1288,1912,240,212,822
Song Contest,1,0,0,1.63,12.33,0,0,Fudan University Problem Setters,Cube (Intel G860),2008,1,50000,1536,8,73,9,57,2,5,0
Sorry Sorry,2,1,5,0,80.8,1,1,atef,Cube (Intel G860),2015,1,50000,1536,85,125,101,8,13,3,0
Sort an array of integers using a O(n^2) algorithm,2,0,0,0,41.43,0,0,Prof. Channa Bankapur,Cube (Intel G860),2016,1,50000,1536,18,70,29,23,6,12,0
Sort an array of student records by names,2,0,0,0,26.92,0,0,Prof. Channa Bankapur,Cube (Intel G860),2016,1,50000,1536,7,26,7,9,7,3,0
Sort an array of student records by reg numbers,2,0,0,0,26.67,0,0,Prof. Channa Bankapur,Cube (Intel G860),2016,1,50000,1536,4,15,4,8,0,3,0
Sort for Addition,2,0,0,0,52,0,0,Abhra,Cube (Intel G860),2014,1,50000,1536,11,25,13,10,0,0,2
Sort fractions,1,4,0,0.12,32.86,9,17,Lê Đôn Khuê,Cube (Intel G860),2005,2.5,10000,1536,640,3871,1272,557,430,1055,556
Sort Machine,1,3,0,0.68,52.9,1,12,imranziad,Cube (Intel G860),2016,1,50000,1536,76,154,82,59,10,2,0
Sort the given list of n integers,2,0,0,0,49.54,0,0,Prof. Channa Bankapur,Cube (Intel G860),2015,1,50000,1536,244,870,432,202,115,112,9
Sort The Sorted,2,0,0,0,83.33,1,1,dce coders,Cube (Intel G860),2015,1,50000,1536,15,18,15,3,0,0,0
Sort them All,2,0,0,0,57.31,0,0,Shafaet,Cube (Intel G860),2013,1,50000,1536,123,616,353,193,29,33,8
Sorted bit squence,1,0,0,0.26,45.46,0,0,Lê Đôn Khuê,Cube (Intel G860),2006,5.064,50000,1536,272,1047,476,276,111,70,113
Sorting,2,0,0,0,59.17,0,0,Kousik Kumar,Cube (Intel G860),2013,0.187,50000,1536,37,110,65,24,7,11,2
Sorting Bank Accounts,1,32,7,0.02,40.48,9,6,mima,Cube (Intel G860),2004,7,50000,1536,4902,26500,10728,5917,4655,3594,1597
Sorting is easy,1,0,0,0.52,25.41,0,0,Adrian Kuegel,Cube (Intel G860),2004,1,500,1536,113,545,139,78,0,16,311
Sorting is not easy,1,4,0,0.16,39.36,12,34,Nguyen Minh Hieu,Cube (Intel G860),2005,0.365,10000,1536,473,1687,664,470,138,99,313
Sorting Machine,1,0,0,1.82,50,0,0,Paulo Costa,Cube (Intel G860),2012,0.93,50000,1536,3,6,3,1,0,1,1
Sound,1,3,0,0.34,29.62,21,17,Race with time,Cube (Intel G860),2010,0.272,50000,1536,197,915,271,299,51,90,204
Space Bridges,1,0,0,1.25,38.46,0,0,Faiyaz,Cube (Intel G860),2013,2,50000,1536,23,91,35,39,5,3,9
Space settlement,1,0,0,0.77,43.79,0,0,Race with time,Cube (Intel G860),2009,4.489,50000,1536,63,153,67,79,7,0,0
Spaceship,1,2,1,1.27,40.48,17,9,WhipppedCream,Cube (Intel G860),2016,3,50000,1536,22,84,34,38,9,3,0
Spam Detection,1,0,0,1.57,16.38,0,0,VOJ problem setters ,Cube (Intel G860),2009,3,50000,1536,10,116,19,40,6,5,46
Spanish Conjugation,2,0,0,0,34.7,0,0,Jonas Wagner,Cube (Intel G860),2009,0.202,50000,1536,68,219,76,94,17,19,13
Spatial Concepts Test,1,0,0,0.75,67.92,0,0,Marco Gallotta,Cube (Intel G860),2008,0.1,50000,1536,66,105,71,31,3,0,0
Special Blessing to Players,2,0,0,0,30,0,0,Ankit Kumar Vats ,Cube (Intel G860),2014,2,50000,1536,5,20,6,0,1,4,9
Special Graph,1,1,0,0.73,11.01,17,34,Ikhaduri,Cube (Intel G860),2013,0.5,50000,1536,68,1090,120,411,52,201,304
Special Nim Game,2,0,0,0,66.44,9,13,Adrian Kuegel,Cube (Intel G860),2007,0.833,50000,1536,217,450,299,97,29,11,14
Special Numbers,1,3,0,0.11,31.31,17,9,amit karmakar,Cube (Intel G860),2011,0.3,50000,1536,682,2536,794,1246,158,148,188
Special Numbers (Reverse and Add),1,0,0,1.33,13.38,17,34,Min_25,Cube (Intel G860),2014,3,10240,1536,19,157,21,98,14,7,17
Special Set,1,4,0,0.62,25.38,8,27,nitish rao,Cube (Intel G860),2014,1,50000,1536,89,729,185,196,22,100,125
Special Square,2,1,0,0,71.43,0,0,Walid Amin,Cube (Intel G860),2016,1,50000,1536,21,35,25,8,2,0,0
Special String,1,6,1,0.09,38.06,6,17,amit karmakar,Cube (Intel G860),2011,0.281,50000,1536,877,2667,1015,1355,176,57,63
Spectrum of colours,2,0,1,0,70.33,50,50,HWK,Cube (Intel G860),2011,1.86,50000,1536,52,428,301,96,24,7,0
Speed Limit,2,0,0,0,60.77,0,0,Nikola P Borisov,Cube (Intel G860),2008,4.875,50000,1536,445,826,502,172,60,65,27
Speed test - Cube version,2,0,0,0,68.75,0,0,wiele,Cube (Intel G860),2012,5,50000,1536,25,64,44,14,2,2,2
Speed test - Pyramid version,2,0,0,0,81.67,0,0,wiele,Cube (Intel G860),2012,3.365,50000,1536,25,60,49,8,1,1,1
Spelling Lists,1,0,0,0.47,33.91,0,0,Paul Draper,Cube (Intel G860),2009,0.194,50000,1536,130,637,216,202,41,52,126
Spelling Suggestion,1,0,0,1.86,14.29,0,0,Race with time,Cube (Intel G860),2012,12.88,50000,1536,2,12,2,1,1,0,8
Sphere in a tetrahedron,1,8,2,0.04,58.31,10,10,Adam Dzedzej,Cube (Intel G860),2004,1,50000,1536,2045,3843,2241,1087,346,137,30
Spheres,1,1,0,0.49,9.8,1,50,japi,Cube (Intel G860),2010,0.226,50000,1536,122,1480,145,415,107,37,772
Spiderman vs Sandman,1,0,0,0.6,24.21,0,0,Anil Shanbhag,Cube (Intel G860),2012,0.27,50000,1536,92,540,130,248,25,52,85
Spiky Mazes,1,5,0,0.45,33.27,21,17,Laurens,Cube (Intel G860),2013,1,50000,1536,137,523,174,237,27,53,27
Spin,1,0,0,1.04,27.08,0,0,Adrian Kuegel,Cube (Intel G860),2005,0.4,50000,1536,36,144,39,79,11,7,8
Spiral numbers,2,0,0,0,50.45,1,1,shivamrana,Cube (Intel G860),2012,0.1,50000,1536,77,222,112,17,7,2,84
SPIRAL RUN,2,0,0,0,60.85,1,1,cegprakash,Cube (Intel G860),2012,0.225,50000,1536,185,378,230,82,28,8,30
Split,1,3,0,1.18,16.28,17,17,PetarV,Cube (Intel G860),2015,1,50000,1536,27,301,49,68,6,120,58
Split the number,2,0,0,0,35.71,0,0,Pandian,Cube (Intel G860),2013,0.5,50000,1536,3,14,5,7,0,2,0
Split Windows,1,0,0,1.21,58.14,0,0,Wanderley Guimarăes,Cube (Intel G860),2006,0.268,50000,1536,25,43,25,7,8,1,2
Spot the largest string,2,0,0,0,16,0,0,Ishani Parekh,Cube (Intel G860),2011,0.123,50000,1536,12,75,12,48,5,10,0
Spreadsheet scrolling,1,0,0,0.71,32.82,0,0,Raziman T V,Cube (Intel G860),2011,0.727,50000,1536,72,259,85,150,8,12,4
Spring Iceblocks,2,0,0,0,97.78,0,0,Venezuelan Programming League,Cube (Intel G860),2013,3,50000,1536,13,45,44,0,1,0,0
Spring Loaded,1,0,1,0.85,24.59,0,0,Paulo Costa,Cube (Intel G860),2012,3.418,50000,1536,53,370,91,101,27,44,106
Spring Primality,1,0,0,1.4,29.69,0,0,Venezuelan Programming League,Cube (Intel G860),2013,1,50000,1536,16,64,19,20,1,23,1
Spy,1,0,0,1.82,69.23,0,0,Fudan University Problem Setters,Cube (Intel G860),2012,33,3333,1536,3,13,9,2,1,0,1
SQL Queries,2,0,0,0,30,0,0,Olson Ortiz,Cube (Intel G860),2013,0.445,50000,1536,2,10,3,5,1,1,0
Square,2,0,1,0,21.2,1,1,.:: Pratik ::.,Cube (Intel G860),2010,0.1,50000,1536,41,217,46,101,17,50,3
Square,2,0,0,0,33.9,0,0,Najmuzzaman,Cube (Intel G860),2014,0.5,50000,1536,94,354,121,182,17,11,23
Square Brackets,1,52,1,0.03,55.87,15,19,adrian,Cube (Intel G860),2004,3,50000,1536,2565,5574,3114,1057,357,216,824
Square Count,1,0,0,0.73,31.16,0,0,Camilo Andrés Varela León,Cube (Intel G860),2007,0.46,50000,1536,68,292,91,131,35,8,27
Square dance,1,0,0,0.26,52.02,0,0,Adrian Kuegel,Cube (Intel G860),2004,5,50000,1536,265,794,413,109,48,95,127
Square Free Factorization,1,8,0,0.08,45.66,6,15,Varun Jalan,Cube (Intel G860),2010,0.274,50000,1536,988,3143,1435,858,167,269,413
Square number game ,2,0,0,0,24.32,0,0,Mahesh Chandra Sharma,Cube (Intel G860),2011,0.188,50000,1536,8,37,9,20,1,2,5
Square Root,1,3,0,0.17,16.15,34,12,Roman Sol,Cube (Intel G860),2004,0.781,50000,1536,431,4600,742,1353,709,846,949
SQUARE TO SQUARE,1,0,0,1.54,19.05,0,0,Avinash,Cube (Intel G860),2012,0.1,500,1536,11,126,24,22,14,6,60
Square-free integers,1,4,0,0.22,46.86,9,21,Robert Gerbicz,Cube (Intel G860),2009,2.177,2009,1536,320,1321,620,151,93,116,341
Square-free Integers Factorization,1,1,0,1.6,25.52,17,34,Paulo Roberto Santos de Sousa,Cube (Intel G860),2010,1.355,50000,1536,9,145,37,37,3,31,37
Square-Free Product (Hard),1,0,1,1.36,50,26,17,kojak_,Cube (Intel G860),2014,3,50000,1536,18,98,49,24,6,9,10
